switchgear_id;switchgear_name;element_id;element_name;component_id;component_name;switchgear_status;conditions
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;1;ЭВ-110;Нормальное условие работы;"Условия управления выключателем ЭВ-110 КВЛ-Хоста. Режим управления ""местное"":
• ШР – 110 - 1 КВЛ Хоста (00AEE13GS011) включен или отключен.
• ШР – 110 - 2 КВЛ Хоста (00AEE13GS012) включен или отключен.
• ЛР - 110 КВЛ Хоста (00AEE13GS013) включен или отключен.
• Отсутствует сигнализация «Отключен автомат постоянного тока» на табло в шкафу управления коммутационными аппаратами яч.13 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Время работы» на табло в шкафу управления коммутационными аппаратами. (для квитирования нажать кнопку «Reset») яч.13 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Выключатель не готов к включению промежуточное положение выключателя» на табло в шкафу управления коммутационными аппаратами яч.13 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Выключатель блокирован. Контроль элегаза (Давление достигло 2 уровня)» на табло в шкафу управления коммутационными аппаратами яч.13 КРУЭ – 110 кВ. 
• Для включения необходимо чтобы пружина выключателя была взведена то есть должна отсутствовать сигнализация «пружина привода не заведена» на табло в шкафу управления коммутационными аппаратами яч.13 КРУЭ – 110 кВ."
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;2;ЭВ-110;Нормальное условие работы управление с дистанции;"Условия управления выключателем ЭВ-110 КВЛ-Хоста. Режим управления ""дистанция"":
• ШР – 110 - 1 КВЛ Хоста (00AEE13GS011) включен или отключен.
• ШР – 110 - 2 КВЛ Хоста (00AEE13GS012) включен или отключен.
• ЛР - 110 КВЛ Хоста (00AEE13GS013) включен или отключен.
• Отсутствует сигнализация «Отключен автомат постоянного тока» на табло в шкафу управления коммутационными аппаратами яч.13 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Время работы» на табло в шкафу управления коммутационными аппаратами. (для квитирования нажать кнопку «Reset») яч.13 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Выключатель не готов к включению промежуточное положение выключателя» на табло в шкафу управления коммутационными аппаратами яч.13 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Выключатель блокирован. Контроль элегаза (Давление достигло 2 уровня)» на табло в шкафу управления коммутационными аппаратами яч.13 КРУЭ – 110 кВ. 
• Для включения необходимо чтобы пружина выключателя была взведена то есть должна отсутствовать сигнализация «пружина привода не заведена» на табло в шкафу управления коммутационными аппаратами яч.13 КРУЭ – 110 кВ.
• Включен автомат F102 – «ALARMS» в яч.13 КРУЭ – 110 кВ.
• После подачи команды включить/отключить из ПТК на один из коммутационных аппаратов присоединения, управление остальными коммутационными аппаратами блокируется на 10 секунд. "
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;3;ЭВ-110;В ремонте;"Условия управления выключателем ЭВ-110 КВЛ-Хоста (выключатель в ремонте):
• ЗН – 110 – ШР КВЛ Хоста (00AEE13GS022) включен.
• ЗН – 110 ЭВ КВЛ Хоста (00AEE13GS0024) включен"
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;4;ЭВ-110;С принудительной деблокировкой;"Условия управления выключателем ЭВ-110 КВЛ-Хоста (с деблокированием):
• Яч.13 шкаф управления  ЭВ КВЛ Хоста ключ S211 введен в положение без блокировки.
• Яч.13 шкаф управления  ЭВ КВЛ Хоста ключ S210 введен в положение местное."
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;5;ЗН-110 ЭВ;Нормальное условие работы;"Условия управления заземляющим ножом ЗН-110 ЭВ КВЛ-Хоста (нормальный режим работы):
• ШР – 110 – 1 КВЛ Хоста (00AEE13GS011) отключен.
• ШР – 110 - 2 КВЛ Хоста (00AEE13GS012) отключен.
• ЛР - 110 КВЛ Хоста (00AEE13GS013) отключен."
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;6;ЛР-110;Нормальное условие работы;"Условия управления разъединителем ЛР-110 КВЛ-Хоста (нормальный режим работы):
• ЭВ – 110 КВЛ Хоста (00AEE13GS001) отключен.
• ЗН – 110 ШР КВЛ Хоста (00AEE13GS021) отключен.
• ЗН – 110 ЭВ КВЛ Хоста (00AEE13GS024) отключен.
• ЗН – 110 ЛР КВЛ Хоста (00AEE13GS023) отключен. "
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;7;ЛР-110;В ремонте;"Условия управления разъединителем ЛР-110 КВЛ-Хоста (разъединитель в ремонте):
• ЗН – 110 - 2 С.Ш. (00AEE00GS023) включен.
• ЗН – 110 ШР КВЛ Хоста (00AEE13GS021) включен."
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;8;ЛР-110;С принудительной деблокировкой;"Условия управления разъединителем ЛР-110 КВЛ-Хоста (с деблокированием):
• Яч.13 шкаф управления  ЭВ КВЛ Хоста ключ S211 введен в положение без блокировки.
• Яч.13 шкаф управления  ЭВ КВЛ Хоста ключ S210 введен в положение местное."
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;9;ЗН-110 ЛР;Нормальное условие работы;"Условия управления заземляющим ножом ЗН-110 ЛР КВЛ-Хоста (нормальный режим работы):
• ЛР - 110 КВЛ Хоста (00AEE13GS013) отключен."
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;10;ШР-110-1;Нормальное условие работы;"Условия управления разъединителем ШР-110-1 КВЛ-Хоста (нормальный режим работы):
• ЗН – 110 - 1 С.Ш. (00AEE00GS021) отключен.
• ЭВ – 110 КВЛ Хоста (00AEE13GS001) отключен.
• ШР – 110 - 2 КВЛ Хоста (00AEE13GS012) отключен.
• ЗН – 110 ШР КВЛ Хоста (00AEE13GS021) отключен. 
• ЗН – 110 ЭВ КВЛ Хоста (00AEE13GS024) отключен."
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;11;ШР-110-1;При перефиксации;"Условия управления разъединителем ШР-110-1 КВЛ-Хоста (при перефиксации):
• ШР – 110 – 1 ШСЭВ (00AEE03GS011) включен.
• ШР – 110 – 2 ШСЭВ (00AEE03GS012) включен.
• ШСЭВ 110 (00AEE03GS001) включен.
• ШР – 110 – 2 КВЛ Хоста (00AEE13GS012) включен.
• ЗН – 110 ШР КВЛ Хоста (00AEE11GS021) отключен. 
• ЗН – 110 ЭВ КВЛ Хоста (00AEE13GS024) отключен."
2;КРУЭ-110кВ;12;ЭВ-110 КВЛ Хоста;12;ШР-110-1;В ремонте;"Условия управления разъединителем ШР-110-1 КВЛ-Хоста (разъединитель в ремонте):
• ЗН – 110 - 1 С.Ш. (00AEE00GS021) включен.
• ЗН – 110 ШР КВЛ Хоста (00AEE13GS021) включен."
